0.0524761320249596	0.0534821616911485	-0.0321201245406419	-0.0311271929967037	0.0168949488201676	0.00176284017566921	0.0208888255746753	0.00534562364615484	0.00350815378971741	0.0293308335862557	-0.0390661302958286	-0.0317068854891521	-0.0116425291544234	-0.00555735613344385	-0.0222288517703237	-0.0102404489282309
0.0524542063606329	0.0534694449455374	-0.0321416925770572	-0.0311152557681806	0.0168666529086712	0.00173823230200795	0.0208731136953072	0.00532351916787257	0.0035202251287073	0.0293550866259738	-0.0390530754800827	-0.0316885333099703	-0.011629206117744	-0.00553826634669499	-0.0222121089167427	-0.010222342618238
0.0524705510737659	0.0534912881878064	-0.0321503147624808	-0.031076738124548	0.0168720229152766	0.00175873443960958	0.0208756897338557	0.00534015445368343	0.00349168753897399	0.0293625800483024	-0.0390804731308488	-0.0316902711581017	-0.0116552179603538	-0.00554762613968565	-0.0222237932911567	-0.0102382738240986
0.0524403622489109	0.0534861333167414	-0.0321757650175113	-0.0310048912359644	0.0168543287155722	0.00175302077493319	0.0208754969500598	0.00534273328619996	0.00347323337995808	0.0293924503607989	-0.0390898971851048	-0.0316819479272602	-0.0116654466774102	-0.0055298034174506	-0.0222396322960713	-0.0102303752764017
0.0524209651256758	0.0534814212896134	-0.0321945586436461	-0.0309415869047149	0.0168419276883516	0.00175132623330667	0.0208728189316772	0.00533976469513949	0.00345151167529961	0.029421958854432	-0.0391071261891277	-0.0316643529134217	-0.0116795017337205	-0.00552588767121884	-0.0222394269394191	-0.0102292534982268
0.0524182340219002	0.0535048864303394	-0.0322229719018009	-0.0308158401813615	0.0168355532502297	0.00177360673157653	0.0208684114470674	0.00535518320786156	0.00340861448673778	0.0294342704746748	-0.0391351594676268	-0.0316644018078627	-0.0117205213757481	-0.00553881117046609	-0.022252037514244	-0.0102490166312774
0.052359117848768	0.0534723241296201	-0.0322679394206929	-0.0307089723001686	0.0167968889232741	0.00174500068962582	0.0208455498034417	0.00533001933455697	0.00339958857292992	0.0295017992856263	-0.0391449229890016	-0.0316292383228825	-0.0117087378154681	-0.00550143486278473	-0.0222665619571879	-0.0102224809196569
0.0523660706382776	0.0534851554279215	-0.0322740400499451	-0.0306310527220133	0.016813721183833	0.00176453751126379	0.0208527261103959	0.00534805858931644	0.00337234319342293	0.0295015548134213	-0.0391790527058009	-0.0316380658649583	-0.0117255896338033	-0.00551439747758478	-0.0223019433716766	-0.0102400256420703
0.0523362813508548	0.0534615575737128	-0.0322824834214131	-0.0306065496221542	0.0168036684867642	0.00175037209321524	0.0208472778726849	0.00533606129048005	0.00339052074960121	0.0295031920787027	-0.0391675136177258	-0.0316297230763403	-0.0117072556154139	-0.0055017184505425	-0.0223101408739556	-0.0102235468184706
0.0523298873549565	0.0534530625138357	-0.0322755781293605	-0.0306040029202703	0.0168147535550301	0.00175879730389086	0.0208544290339266	0.00534424063196667	0.00339349213462974	0.0294900702077234	-0.0391722312327899	-0.031640900345552	-0.0116982492593824	-0.00550120575740406	-0.0223237544833129	-0.0102228106078876
