-0.974576271186441	-0.782258064516129	-0.815217391304348	-0.814814814814815	-0.75
-0.974576271186441	-0.766129032258065	-0.815217391304348	-0.814814814814815	-0.75
-0.974576271186441	-0.782258064516129	-0.815217391304348	-0.814814814814815	-0.75
-0.974576271186441	-0.766129032258065	-0.815217391304348	-0.814814814814815	-0.75
-0.974576271186441	-0.766129032258065	-0.793478260869565	-0.814814814814815	-0.75
-0.974576271186441	-0.766129032258065	-0.793478260869565	-0.814814814814815	-0.75
-0.974576271186441	-0.766129032258065	-0.815217391304348	-0.814814814814815	-0.75
-0.974576271186441	-0.766129032258065	-0.815217391304348	-0.814814814814815	-0.75
-0.974576271186441	-0.782258064516129	-0.815217391304348	-0.814814814814815	-0.75
-0.974576271186441	-0.766129032258065	-0.815217391304348	-0.814814814814815	-0.75
-0.974576271186441	-0.782258064516129	-0.815217391304348	-0.814814814814815	-0.75
-0.974576271186441	-0.766129032258065	-0.793478260869565	-0.814814814814815	-0.75
-0.966101694915254	-0.766129032258065	-0.815217391304348	-0.814814814814815	-0.75
-0.974576271186441	-0.766129032258065	-0.815217391304348	-0.814814814814815	-0.75
-0.974576271186441	-0.766129032258065	-0.815217391304348	-0.814814814814815	-0.75
-0.974576271186441	-0.782258064516129	-0.793478260869565	-0.814814814814815	-0.75
-0.974576271186441	-0.782258064516129	-0.793478260869565	-0.814814814814815	-0.75
-0.966101694915254	-0.766129032258065	-0.815217391304348	-0.814814814814815	-0.75
-0.974576271186441	-0.782258064516129	-0.793478260869565	-0.814814814814815	-0.75
-0.974576271186441	-0.766129032258065	-0.815217391304348	-0.814814814814815	-0.75
-0.974576271186441	-0.766129032258065	-0.793478260869565	-0.814814814814815	-0.75
-0.974576271186441	-0.766129032258065	-0.815217391304348	-0.814814814814815	-0.75
-0.966101694915254	-0.766129032258065	-0.815217391304348	-0.814814814814815	-0.75
-0.974576271186441	-0.766129032258065	-0.793478260869565	-0.814814814814815	-0.75
-0.974576271186441	-0.766129032258065	-0.793478260869565	-0.814814814814815	-0.75
-0.974576271186441	-0.782258064516129	-0.815217391304348	-0.814814814814815	-0.75
-0.974576271186441	-0.782258064516129	-0.815217391304348	-0.814814814814815	-0.75
-0.974576271186441	-0.766129032258065	-0.815217391304348	-0.814814814814815	-0.75
-0.974576271186441	-0.766129032258065	-0.815217391304348	-0.814814814814815	-0.75
-0.974576271186441	-0.766129032258065	-0.815217391304348	-0.814814814814815	-0.75
-0.974576271186441	-0.766129032258065	-0.815217391304348	-0.814814814814815	-0.75
-0.966101694915254	-0.766129032258065	-0.815217391304348	-0.814814814814815	-0.75
-0.974576271186441	-0.766129032258065	-0.793478260869565	-0.814814814814815	-0.75
-0.966101694915254	-0.766129032258065	-0.815217391304348	-0.814814814814815	-0.75
-0.966101694915254	-0.766129032258065	-0.815217391304348	-0.814814814814815	-0.75
-0.966101694915254	-0.782258064516129	-0.793478260869565	-0.814814814814815	-0.75
-0.974576271186441	-0.782258064516129	-0.815217391304348	-0.814814814814815	-0.75
-0.974576271186441	-0.766129032258065	-0.815217391304348	-0.814814814814815	-0.75
-0.974576271186441	-0.782258064516129	-0.815217391304348	-0.796296296296296	-0.75
-0.974576271186441	-0.766129032258065	-0.793478260869565	-0.814814814814815	-0.75
-0.974576271186441	-0.782258064516129	-0.793478260869565	-0.814814814814815	-0.75
-0.974576271186441	-0.766129032258065	-0.793478260869565	-0.814814814814815	-0.75
-0.974576271186441	-0.766129032258065	-0.815217391304348	-0.814814814814815	-0.75
-0.974576271186441	-0.782258064516129	-0.815217391304348	-0.814814814814815	-0.75
-0.966101694915254	-0.766129032258065	-0.815217391304348	-0.814814814814815	-0.75
-0.966101694915254	-0.782258064516129	-0.815217391304348	-0.814814814814815	-0.75
-0.974576271186441	-0.766129032258065	-0.793478260869565	-0.814814814814815	-0.75
-0.974576271186441	-0.766129032258065	-0.815217391304348	-0.814814814814815	-0.75
-0.974576271186441	-0.766129032258065	-0.815217391304348	-0.814814814814815	-0.75
-0.974576271186441	-0.75	-0.815217391304348	-0.814814814814815	-0.75
